"Country.Code","Country.Name","X1961","X1962","X1963","X1964","X1965","X1966","X1967","X1968","X1969","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","Spending1995","Spending1996","Spending1997","Spending1998","Spending1999","Spending2000","Spending2001","Spending2002","Spending2003","Spending2004","Spending2005","Spending2006","Spending2007","Spending2008","Spending2009","Spending2010","Spending2011","Spending2012","Spending2013","Region","IncomeGroup"
"BWA","Botswana",50.89314634,51.23504878,51.56795122,51.89880488,52.24458537,52.62121951,53.04170732,53.5125122,54.03514634,54.60912195,55.22697561,55.8747561,56.5325122,57.19026829,57.83609756,58.4625122,59.0665122,59.64407317,60.18968293,60.70982927,61.2164878,61.71160976,62.18514634,62.61707317,62.98526829,63.26607317,63.43153659,63.45121951,63.30080488,62.9355122,62.31814634,61.45292683,60.36656098,59.09370732,57.67843902,56.17031707,54.63512195,53.14065854,51.7422439,50.48963415,49.41117073,48.49968293,47.7454878,47.15543902,46.72695122,46.44797561,46.29609756,46.25036585,46.30026829,46.44029268,46.66895122,125.39883019,124.95549229,137.64977682,126.40925369,130.84668736,152.02615388,175.0564868,192.6481143,189.97396744,267.70886693,297.74022724,263.30655848,269.19864877,307.07004707,318.08570947,393.87974134,404.04843261,401.56627373,397.3182644,"Sub-Saharan Africa","Upper middle income"
"CAF","Central African Republic",36.89570732,37.31878049,37.76034146,38.22536585,38.72585366,39.2727561,39.86856098,40.5127561,41.20236585,41.93741463,42.7164878,43.52609756,44.3457561,45.15443902,45.92958537,46.65558537,47.31539024,47.89046341,48.36334146,48.71109756,48.91582927,48.98163415,48.91768293,48.73453659,48.44180488,48.05156098,47.58778049,47.08090244,46.55892683,46.04782927,45.56807317,45.12807317,44.7377561,44.41002439,44.14878049,43.9514878,43.80712195,43.71260976,43.67087805,43.69231707,43.78739024,43.96358537,44.22390244,44.56782927,44.99592683,45.50819512,46.0912439,46.72912195,47.40492683,48.09873171,48.79304878,13.23287994,11.98619193,10.69458295,10.41657091,11.54565021,10.76686377,10.02629019,11.06793001,12.97773534,13.49127085,14.84114172,14.74714666,17.81503057,20.42205501,16.61488824,17.76662186,18.77787736,18.02355885,13.0493878,"Sub-Saharan Africa","Low income"
"CAN","Canada",71.34609756,71.36707317,71.38073171,71.77634146,71.87219512,72.00439024,72.20780488,72.35341463,72.50146341,72.7004878,73.02926829,72.93390244,73.16268293,73.23756098,73.52170732,73.85609756,74.21560976,74.5297561,74.86634146,75.07804878,75.47853659,75.6804878,76.03634146,76.31756098,76.30341463,76.44,76.7395122,76.80926829,77.06560976,77.37707317,77.55341463,77.32073171,77.68512195,77.86195122,77.97756098,78.2304878,78.4804878,78.66243902,78.88292683,79.23658537,79.48780488,79.5902439,79.83902439,80.14146341,80.29268293,80.64390244,80.36987805,80.54321951,80.71709756,80.8934878,81.06831707,1830.54183731,1838.85458502,1882.62621597,1856.22910274,1945.36660636,2099.84140638,2162.23379184,2262.07148504,2690.51264887,3062.66889518,3474.43597605,3931.96948956,4364.13561193,4662.01607111,4561.3860709,5305.52584408,5695.10822974,5762.58778479,5717.97361151,"North America","High income: OECD"
"CHE","Switzerland",71.64487805,71.19609756,71.18756098,72.07780488,72.20170732,72.33560976,72.63658537,72.5902439,72.61268293,73.0202439,73.13073171,73.64439024,73.94097561,74.28707317,74.66560976,74.78536585,75.23804878,75.18731707,75.46609756,75.45926829,75.69317073,76.03390244,76.03121951,76.60853659,76.73365854,76.89902439,77.19756098,77.22658537,77.42121951,77.24243902,77.51463415,77.80609756,78.08536585,78.35,78.41707317,78.89609756,79.0795122,79.32439024,79.5804878,79.6804878,80.1804878,80.38536585,80.53658537,81.08780488,81.23658537,81.4902439,81.74146341,81.99268293,82.04390244,82.24634146,82.69512195,4308.4889916,4292.57633551,3718.10133832,3870.09959161,3841.60413952,3541.07486931,3748.52395199,4190.82296677,5002.52871407,5570.27070412,5636.62774496,5642.76452045,6126.56813301,7104.42011056,7277.51368021,7697.31504103,9254.25885765,9070.50729006,9276.47258454,"Europe & Central Asia","High income: OECD"
"CHI","Channel Islands",70.73441463,70.83009756,70.93331707,71.04758537,71.17192683,71.29934146,71.42185366,71.53597561,71.64070732,71.73904878,71.836,71.93804878,72.05017073,72.17736585,72.32460976,72.49390244,72.6852439,72.89312195,73.11602439,73.34495122,73.57392683,73.79592683,74.00646341,74.20653659,74.39812195,74.58773171,74.78182927,74.98546341,75.19858537,75.4182439,75.63692683,75.84968293,76.053,76.24739024,76.43734146,76.62990244,76.83153659,77.04721951,77.27792683,77.52460976,77.78521951,78.0532439,78.32314634,78.58843902,78.84312195,79.08021951,79.29726829,79.49482927,79.67139024,79.8314878,79.97863415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Europe & Central Asia","High income: nonOECD"
"CHL","Chile",57.40868293,57.8245122,58.2695122,58.74370732,59.24407317,59.76512195,60.30331707,60.85560976,61.421,62.00443902,62.61236585,63.24778049,63.91314634,64.605,65.32280488,66.06556098,66.82380488,67.58458537,68.33546341,69.0555122,69.72834146,70.3434878,70.89643902,71.38670732,71.8182439,72.2025122,72.55587805,72.8932439,73.22253659,73.54514634,73.85797561,74.15502439,74.43678049,74.70929268,74.98660976,75.28680488,75.6175122,75.97926829,76.36612195,76.75856098,77.13104878,77.4615122,77.73792683,77.95980488,78.13721951,78.2897561,78.44297561,78.61741463,78.81858537,79.05046341,79.3065122,307.37648041,344.80349753,386.18498222,390.33480799,360.23664303,363.64864146,349.19614529,333.7325045,353.95481266,431.62072847,510.110494,585.62783139,667.01122013,740.05307341,754.84687728,892.31830521,1024.46432079,1105.9980365,1203.83984213,"Latin America & Caribbean","High income: OECD"
"CHN","China",43.7807561,44.71265854,46.331,48.58087805,51.29143902,54.20412195,57.01239024,59.46885366,61.45117073,62.9062439,63.8722439,64.52146341,65.00329268,65.37929268,65.69958537,65.99443902,66.26404878,66.51373171,66.76229268,67.02360976,67.29765854,67.57209756,67.8365122,68.09290244,68.34129268,68.58217073,68.81553659,69.04239024,69.2622439,69.47156098,69.66131707,69.832,69.99065854,70.14782927,70.32917073,70.56282927,70.86390244,71.23487805,71.66870732,72.14073171,72.61978049,73.06960976,73.46509756,73.79370732,74.05390244,74.25631707,74.42407317,74.57982927,74.73163415,74.88502439,75.042,20.74271133,25.97525599,30.51117097,34.92657213,38.19567923,43.0257289,46.8808979,53.69986898,60.7147926,69.59153718,79.72724348,92.57459188,113.38614393,154.93177632,188.98104243,215.82446703,273.81088033,321.68608556,366.86302743,"East Asia & Pacific","Upper middle income"
"CIV","Cote d'Ivoire",37.56307317,38.23382927,38.88017073,39.50509756,40.12441463,40.76192683,41.43695122,42.161,42.93209756,43.74343902,44.57982927,45.41602439,46.23121951,47.00946341,47.74221951,48.42487805,49.06165854,49.65590244,50.20404878,50.70907317,51.1744878,51.60290244,51.98839024,52.3224878,52.59412195,52.79168293,52.90417073,52.91819512,52.82743902,52.60892683,52.23973171,51.72712195,51.094,50.37109756,49.59665854,48.8092439,48.05604878,47.38502439,46.83556098,46.45390244,46.27312195,46.28358537,46.46295122,46.791,47.23229268,47.74265854,48.27370732,48.78663415,49.25682927,49.67529268,50.04756098,49.47188333,56.33684382,55.67816197,60.64157973,51.3773142,40.08397886,32.91968486,32.8104797,42.13244937,50.70787841,53.54980429,59.58939999,71.55723078,81.9572355,83.70598846,82.92620229,83.07648777,80.46291624,86.75579136,"Sub-Saharan Africa","Lower middle income"
"CMR","Cameroon",41.96534146,42.40595122,42.84356098,43.27865854,43.71517073,44.1585122,44.61363415,45.08456098,45.57178049,46.07639024,46.5984878,47.13219512,47.67156098,48.21112195,48.74639024,49.27382927,49.79036585,50.28843902,50.763,51.20702439,51.6135122,51.98197561,52.31041463,52.59734146,52.84478049,53.05673171,53.23821951,53.38978049,53.50995122,53.59126829,53.62426829,53.60195122,53.52482927,53.39687805,53.21860976,52.99053659,52.72609756,52.44673171,52.17385366,51.93587805,51.75719512,51.65526829,51.63904878,51.7164878,51.88904878,52.1502439,52.47914634,52.85582927,53.26485366,53.69482927,54.13736585,25.15316305,34.45905827,28.80669905,28.77311901,28.64455847,25.91969343,27.49269076,31.30497139,38.95440069,41.34953609,44.59507765,46.05361327,50.37848315,60.34997998,56.30810076,57.31541966,64.20242849,61.0749215,67.17278529,"Sub-Saharan Africa","Lower middle income"
"COD","Congo",41.23353659,41.4515122,41.678,41.918,42.1804878,42.4724878,42.79197561,43.13346341,43.48895122,43.84492683,44.18390244,44.49287805,44.76536585,44.99785366,45.19685366,45.37385366,45.54336585,45.71739024,45.89941463,46.08843902,46.27895122,46.46197561,46.62997561,46.77995122,46.91543902,47.04441463,47.16987805,47.28685366,47.38731707,47.43878049,47.40526829,47.27226829,47.04726829,46.75229268,46.44031707,46.17690244,46.01702439,45.99363415,46.1132439,46.35573171,46.67804878,47.01914634,47.3314878,47.59912195,47.82160976,48.01553659,48.2135122,48.43958537,48.69780488,48.98768293,49.30070732,4.36652286,4.06041789,5.00031692,5.89444087,10.68554583,18.58435876,5.97608726,4.56022832,5.61753444,6.5526632,6.96374304,8.70708463,10.33193631,14.55590748,16.94807093,14.80368626,14.86383654,15.19369768,15.91195894,"Sub-Saharan Africa","Low income"
"COG","Congo",49.23004878,49.84395122,50.41885366,50.95229268,51.44136585,51.88865854,52.29821951,52.67707317,53.02919512,53.35904878,53.67053659,53.96604878,54.2484878,54.52231707,54.79297561,55.069,55.34741463,55.6237561,55.89053659,56.13921951,56.36178049,56.54519512,56.676,56.7427561,56.72302439,56.59839024,56.36843902,56.04370732,55.64026829,55.17768293,54.68197561,54.18363415,53.71407317,53.29719512,52.94941463,52.67663415,52.47173171,52.33312195,52.27121951,52.30192683,52.4412439,52.69217073,53.04880488,53.49965854,54.03329268,54.63426829,55.27617073,55.93404878,56.5844878,57.20402439,57.77521951,24.60107134,26.00040633,25.00532682,24.60999014,23.69804545,21.88747073,21.23683944,22.55775746,27.13308725,34.44208984,41.60756218,50.30373751,56.67474459,63.78920991,54.40346903,66.96049991,95.25730532,125.37399646,130.71156347,"Sub-Saharan Africa","Lower middle income"
"COL","Colombia",57.24773171,57.73921951,58.2007561,58.64126829,59.06217073,59.46334146,59.84021951,60.19578049,60.53704878,60.87319512,61.21139024,61.56078049,61.92839024,62.32160976,62.75214634,63.23212195,63.75826829,64.31897561,64.90034146,65.47817073,66.02492683,66.52007317,66.94692683,67.29953659,67.57429268,67.77680488,67.92919512,68.05473171,68.17097561,68.29719512,68.45131707,68.64021951,68.86563415,69.12958537,69.42692683,69.74736585,70.0744878,70.39395122,70.69956098,70.98721951,71.25790244,71.51729268,71.771,72.01860976,72.26060976,72.49558537,72.72304878,72.94353659,73.15807317,73.36768293,73.57385366,170.89466767,212.90795382,252.04776799,222.89662016,190.75118853,147.85829105,144.31999906,134.74066687,133.86777598,147.86123143,197.38907615,226.65872773,291.48275219,357.70529835,357.98275664,417.59949967,465.82747666,529.82325416,533.07932995,"Latin America & Caribbean","Upper middle income"
"COM","Comoros",43.83814634,44.23397561,44.62887805,45.02470732,45.42629268,45.84390244,46.28195122,46.74097561,47.21853659,47.70731707,48.19609756,48.67365854,49.13268293,49.57073171,49.98682927,50.38634146,50.77756098,51.16682927,51.55804878,51.95517073,52.36265854,52.77758537,53.196,53.61092683,54.01490244,54.396,54.7462439,55.06314634,55.34619512,55.59941463,55.8292439,56.04812195,56.26453659,56.48443902,56.70980488,56.94214634,57.17646341,57.41129268,57.64509756,57.87943902,58.11380488,58.34870732,58.58314634,58.81804878,59.05239024,59.28604878,59.519,59.74970732,59.97817073,60.20341463,60.4254878,22.64492292,21.31068466,19.15695751,17.05448922,16.41392401,13.30202675,11.49682558,15.34308312,20.53986415,24.52305989,27.60533148,30.0096773,36.1322785,42.24434054,30.64352239,43.51899942,51.04981424,54.28468981,51.49240938,"Sub-Saharan Africa","Low income"
"CPV","Cape Verde",49.10919512,49.21039024,49.31497561,49.44158537,49.62353659,49.89663415,50.28309756,50.79190244,51.42095122,52.1574878,52.97612195,53.83990244,54.7135122,55.5757561,56.41056098,57.214,57.99334146,58.7557561,59.49726829,60.22082927,60.92982927,61.62619512,62.30895122,62.97117073,63.59841463,64.17431707,64.69004878,65.14326829,65.53868293,65.88641463,66.20158537,66.50521951,66.81485366,67.1424878,67.49568293,67.87890244,68.28507317,68.70712195,69.1435122,69.5912439,70.04778049,70.50814634,70.96826829,71.42260976,71.86658537,72.29609756,72.71063415,73.10963415,73.49158537,73.85697561,74.20682927,64.92564514,59.57780287,55.95234379,64.64996202,63.9286515,58.61255537,64.8175678,70.00277122,87.11357736,98.78443123,102.65906343,125.44443784,134.64019455,146.29958339,149.52165995,165.43096671,174.98437064,163.22799603,164.6873127,"Sub-Saharan Africa","Lower middle income"
"CRI","Costa Rica",62.17770732,62.74090244,63.29387805,63.83617073,64.36478049,64.87773171,65.37656098,65.86536585,66.35019512,66.83860976,67.33965854,67.85885366,68.39973171,68.96129268,69.54404878,70.1474878,70.76007317,71.37078049,71.96704878,72.53287805,73.05521951,73.52507317,73.94041463,74.3002439,74.60704878,74.86985366,75.10165854,75.31597561,75.52231707,75.72668293,75.93356098,76.14195122,76.35034146,76.55873171,76.76760976,76.9754878,77.17736585,77.3732439,77.55912195,77.7344878,77.89580488,78.04409756,78.18239024,78.31417073,78.44602439,78.5845122,78.73465854,78.9004878,79.0825122,79.27970732,79.48956098,219.35952614,220.86743933,222.72130754,266.95575994,280.87005839,287.22122849,290.78750922,331.86288742,342.99050733,346.17739814,364.0124656,409.92954268,524.55104407,592.7905777,618.54348471,750.69323277,884.57464,952.38972972,1005.09023865,"Latin America & Caribbean","Upper middle income"
"CSS","Caribbean small states",62.48187957,62.92859387,63.33068754,63.68778111,64.00351697,64.28408073,64.54139442,64.78692539,65.02989755,65.27583074,65.52581452,65.77707086,66.0248574,66.26692185,66.5035876,66.73705358,66.96821238,67.19790181,67.42722935,67.65377727,67.86855726,68.08397404,68.24987319,68.40362931,68.52593,68.6198166,68.71048122,68.74093325,68.78605484,68.82188469,68.85181561,68.93027141,68.90140853,68.92937363,68.96494588,69.01172022,69.15277389,69.13918024,69.22604451,69.3363476,69.47577218,69.73044197,69.83738944,70.05378597,70.28582763,70.5271483,70.76860927,71.00345721,71.22578127,71.43256167,71.62267277,168.760891789819,187.268745195042,214.993364281342,218.490968702358,224.993749085639,252.028253487635,257.648328923011,275.659323147963,293.998551151253,326.439536975095,357.512125658622,388.65548390778,457.66795314531,519.961965650729,500.429683762875,495.764450751561,524.194727596567,556.791169182673,562.621834828952,"",""
"CUB","Cuba",64.51643902,65.13821951,65.76802439,66.40180488,67.03156098,67.6492439,68.24785366,68.82087805,69.36580488,69.88309756,70.37829268,70.85639024,71.32095122,71.7694878,72.19760976,72.59885366,72.96626829,73.29582927,73.58453659,73.8317561,74.03636585,74.20326829,74.33939024,74.4477561,74.52892683,74.58153659,74.60770732,74.61804878,74.62309756,74.64429268,74.70056098,74.80378049,74.95892683,75.16446341,75.411,75.68114634,75.95402439,76.21265854,76.4515122,76.66895122,76.87180488,77.07190244,77.27768293,77.49014634,77.70690244,77.92509756,78.13743902,78.34104878,78.534,78.71778049,78.89382927,111.84480168,119.35522402,126.06320077,133.58504294,152.59868937,166.33471497,177.87515781,194.79661441,201.87709816,208.58352682,306.47112186,359.99199217,586.90985509,584.09946512,650.55236333,583.37188201,648.34964859,558.24895792,603.38262277,"Latin America & Caribbean","Upper middle income"
"CUW","Curacao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.7097561,75.36341463,75.3097561,76.15609756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean","High income: nonOECD"
"CYM","Cayman Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean","High income: nonOECD"
"CYP","Cyprus",69.92782927,70.2512439,70.56468293,70.86912195,71.16507317,71.45253659,71.731,72.0024878,72.26597561,72.52297561,72.77297561,73.01697561,73.25446341,73.48546341,73.71043902,73.93041463,74.14487805,74.35385366,74.55782927,74.75680488,74.95129268,75.1407561,75.3252439,75.50621951,75.68270732,75.85617073,76.02512195,76.19107317,76.35402439,76.51395122,76.67139024,76.82631707,76.97826829,77.12770732,77.27465854,77.41909756,77.56102439,77.70092683,77.83780488,77.97165854,78.10197561,78.22926829,78.35304878,78.47634146,78.60119512,78.72914634,78.86373171,79.00495122,79.15382927,79.30982927,79.47195122,680.67311224,744.08794503,728.26972217,775.91212405,787.90673957,753.35384428,783.70599554,894.65963822,1260.40628788,1384.66595844,1448.75450071,1529.20501126,1734.48164308,2241.26539227,2185.84204145,2050.17484614,2247.7642012,1954.68110788,1884.07944846,"Europe & Central Asia","High income: nonOECD"
"CZE","Czech Republic",70.51268293,69.78682927,70.30439024,70.4595122,70.16317073,70.38487805,70.26414634,69.84073171,69.36707317,69.4402439,69.67707317,70.17658537,70.02268293,70.08658537,70.41463415,70.53268293,70.57341463,70.64390244,70.7495122,70.27804878,70.72219512,70.80780488,70.59146341,70.83756098,71.04634146,70.99731707,71.44560976,71.64146341,71.67560976,71.38390244,71.89829268,72.27170732,72.76780488,72.97268293,73.07487805,73.71463415,73.82487805,74.51463415,74.66829268,74.96829268,75.17317073,75.22195122,75.17073171,75.72195122,75.92439024,76.52439024,76.72439024,76.97560976,77.07804878,77.42439024,77.87317073,374.3513158,403.11960887,369.22528643,397.97682443,383.60055934,361.22503238,404.05999298,522.58356888,666.8062307,771.7830651,884.36362733,971.50670088,1147.9820945,1486.18272866,1483.94364302,1410.03661892,1545.57475033,1411.48472109,1367.02473551,"Europe & Central Asia","High income: OECD"
"DEU","Germany",69.50995122,69.6925122,69.86009756,70.01370732,70.15182927,70.27092683,70.3735122,70.46509756,70.55068293,70.63978049,70.74287805,70.867,71.01668293,71.19541463,71.40173171,71.63414634,71.88368293,72.14280488,72.40853659,72.67790244,72.95239024,73.23097561,73.51214634,73.79285366,74.06453659,74.32163415,74.55960976,74.77895122,74.98268293,75.17736585,75.3195122,75.8195122,75.87073171,76.27073171,76.42195122,76.67317073,77.07317073,77.47560976,77.72682927,77.92682927,78.32926829,78.22926829,78.3804878,78.6804878,78.93170732,79.13170732,79.53414634,79.73658537,79.83658537,79.98780488,80.74146341,3129.055427,3103.81123953,2700.53141284,2732.50636777,2691.62638064,2386.65249772,2401.8209978,2610.42041964,3206.46727967,3524.36474218,3624.22915922,3745.58421531,4230.55610082,4717.79510823,4727.54179924,4668.40081464,4992.26382437,4716.59055792,5006.49945849,"Europe & Central Asia","High income: OECD"
"DJI","Djibouti",44.45134146,44.87443902,45.29104878,45.70863415,46.14714634,46.6335122,47.18165854,47.79163415,48.45292683,49.13609756,49.8017561,50.4154878,50.95485366,51.41390244,51.80360976,52.14997561,52.48690244,52.83987805,53.21736585,53.61734146,54.02885366,54.43241463,54.811,55.15863415,55.47273171,55.75673171,56.01665854,56.25592683,56.47360976,56.66317073,56.81614634,56.92958537,57.00358537,57.04365854,57.05341463,57.03841463,57.01119512,56.98773171,56.98146341,57.01034146,57.0882439,57.22056098,57.41121951,57.66363415,57.98129268,58.36417073,58.80034146,59.27587805,59.77731707,60.29119512,60.80307317,30.32386876,29.17621321,32.83059005,38.78865492,46.84182808,44.2462031,42.28542435,43.63429488,51.70389825,58.84319242,65.83485232,68.8198877,81.96713834,97.57871722,105.82594952,118.79942757,126.94580841,138.65835153,137.3641429,"Middle East & North Africa","Lower middle income"
